symbol,EPS,volume,averageDailyV,float,lastClose,open,lastTrade,lastTradeDate,50DayMA
"CTAS",6.65,1522885,667262,84971000,110.40,110.37,111.71,"11/18/2016",108.09
"SEV",-0.79,100,2258,3010000,9.51,9.51,9.51,"11/18/2016",8.93
"ETFC",1.81,2841974,3577680,273508000,34.11,34.19,34.06,"11/18/2016",29.53
"TCK",-0.15,7876241,8547630,466999000,23.32,22.96,22.77,"11/18/2016",20.34
"CEMP",-2.23,1561851,1857130,49308000,6.80,6.90,7.25,"11/18/2016",16.97
"NWSA",-0.02,2352591,3057660,498904000,12.00,12.02,11.87,"11/18/2016",12.92
"BAC",1.37,120620238,102445000,10507195000,20.08,20.06,20.00,"11/18/2016",16.98
"XL",1.27,2376461,2252350,266631000,37.24,37.25,37.43,"11/18/2016",34.88
"ALKS",-1.70,630252,1195580,128567000,59.50,59.39,58.44,"11/18/2016",50.81
"FEIC",2.57,0,406547,N/A,N/A,N/A,N/A,N/A,106.65
"GPX",1.17,36507,32778,11586000,26.15,26.35,26.35,"11/18/2016",25.03
"HELE",3.67,212355,227520,27805000,87.15,87.15,87.25,"11/18/2016",82.75
"PTEN",-2.05,2204379,3369080,124989000,23.86,24.04,24.11,"11/18/2016",23.04
"KRFT",1.61,0,3745490,N/A,N/A,N/A,N/A,"7/2/2015",85.48
"RAX",1.14,0,3498890,110064000,31.99,N/A,31.99,"11/2/2016",31.86
"SVC.TO",0.25,151185,542439,125793000,3.09,3.10,3.14,"11/18/2016",3.02
"NVX.V",-0.10,2000,41860,7148000,0.30,0.30,0.30,"11/17/2016",0.34
"RVLT",-0.16,68769,56697,11974000,5.53,5.58,5.58,"11/18/2016",6.57
"EMR",2.52,4428800,3980910,639122000,54.70,54.57,54.20,"11/18/2016",51.80
"FLIR",1.27,668165,725171,135442000,35.37,35.12,35.08,"11/18/2016",31.71
"EDS",1,0,10119,N/A,N/A,N/A,N/A,"4/23/2015",2
"LBTYA",-0.69,2489772,2414260,852707000,32.91,32.78,32.77,"11/18/2016",32.21
"RNWK",-0.96,44337,42325,20802000,4.68,4.65,4.70,"11/18/2016",4.57
"Y",34.94,34126,42782,14821000,567.51,568.09,566.39,"11/18/2016",528.14
"FAY-U.TO",N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"AXS",5.00,447498,434452,86532000,61.31,61.08,61.20,"11/18/2016",57.43
"CYN",4,0,678042,N/A,N/A,N/A,N/A,N/A,89
"TGV.V",-0.012,3220826,1113750,136469000,0.015,0.015,0.025,"11/18/2016",0.019
"AIQ",0.21,13673,20470,9618000,7.75,7.80,7.75,"11/18/2016",7.77
"IMPR",-0.95,0,127465,N/A,19.26,N/A,19.26,"9/15/2016",19.26
"AEPI",7.52,24539,73686,1838000,113.05,112.70,112.85,"11/18/2016",110.42
"NOX.V",-0.02,230000,174898,N/A,0.44,N/A,0.44,"3/10/2016",0.41
"FLDM",-2.46,202609,274352,24079000,6.00,6.04,6.12,"11/18/2016",5.72
"ABM",1.55,298735,252731,52932000,43.01,43.11,43.88,"11/18/2016",39.31
"FMSA",-1.26,1775321,2922130,112690000,8.49,8.58,8.56,"11/18/2016",8.80
"ALA.TO",0.41,191589,337223,162347000,32.29,32.35,32.69,"11/18/2016",33.01
"PSTB",0.36,337060,142731,46747000,9.48,9.51,9.60,"11/18/2016",8.52
"LTC",2.15,255991,198757,38580000,44.18,44.16,44.97,"11/18/2016",48.58
"K",1.99,1183170,1738470,278988000,73.44,73.35,73.07,"11/18/2016",74.93
"ATNI",0.88,51154,72475,10571000,69.21,69.13,70.35,"11/18/2016",66.56
"CSU",-0.83,401461,401972,22562000,15.22,15.26,15.39,"11/18/2016",15.47
"UBOH",1.64,793,2066,2595000,19.95,19.60,20.20,"11/18/2016",19.26
"UHT",1.28,61745,39966,12551000,55.17,55.44,56.20,"11/18/2016",58.64
"CO",0.19,38334,41583,30581000,5.07,5.05,4.95,"11/18/2016",4.97
"AOL",1,0,2362630,N/A,N/A,N/A,N/A,N/A,49
"KEY",0.87,16480732,17065800,1078798000,17.00,17.05,17.01,"11/18/2016",13.87
"WYY",-0.04,234704,312472,63009000,0.75,0.77,0.72,"11/18/2016",0.47
"HNRG",0.57,109216,191323,17779000,8.38,8.44,8.70,"11/18/2016",8.56
"DIR-UN.TO",-0.08,415079,119544,N/A,7.53,7.55,7.64,"11/18/2016",7.65
"JCOM",2.95,241821,363828,45097000,74.59,74.80,74.47,"11/18/2016",68.07
"UBA",1.04,138923,122856,30776000,22.13,22.21,22.13,"11/18/2016",21.55
"MAS",1.39,4256459,4052430,322371000,32.25,32.16,32.46,"11/18/2016",32.17
"PEGI",-0.37,1134326,795871,60564000,19.19,19.12,18.98,"11/18/2016",21.49
"VRTS",5.12,91984,95526,7312000,113.95,114.50,113.75,"11/18/2016",101.84
"CPB",1.81,3388548,2082910,192797000,54.22,54.09,54.23,"11/18/2016",53.92
"WRY.V",-0.02,7500,45151,26853000,0.03,0.02,0.02,"11/18/2016",0.02
"VNR",-9.0900,1225796,1886890,129726000,0.5090,0.5137,0.4956,"11/18/2016",0.6283
"UNTY",1.339,2481,10127,4314000,13.700,13.400,13.555,"11/18/2016",12.419
"CTIB",0.1770,1030,1964,1735000,6.0983,6.1599,6.1599,"11/18/2016",6.2506
"SVU",0.61,3437384,4214130,222446000,4.65,4.67,4.64,"11/18/2016",4.70
"CTC-A.TO",9.01,179474,184202,67456000,140.41,140.10,140.94,"11/18/2016",131.76
"SYH.V",-0.03,230368,52966,32522000,0.29,0.29,0.31,"11/18/2016",0.28
"RGCO",1.2180,423,1434,4136000,24.5491,24.4900,24.5446,"11/18/2016",24.4754
"WLC.TO",-0.08,2867703,712542,N/A,0.47,0.49,0.47,"3/29/2016",0.43
"WGL",3.54,905664,215332,50547000,64.03,64.60,64.89,"11/18/2016",61.25
"VIS.V",-0.022,106000,13243,36269000,0.015,0.015,0.015,"11/18/2016",0.026
"LSG.TO",0.02,12327048,5604290,N/A,1.92,2.01,2.08,"4/7/2016",1.92
"PBSK",0.56,64,2734,2076000,19.05,N/A,19.05,"11/17/2016",19.23
"ORCL",2.11,12890599,12100500,2985691000,40.25,40.28,39.86,"11/18/2016",38.69
"PDL.TO",-0.66,2085,3035,58124000,5.13,5.13,5.15,"11/18/2016",4.99
"WFC",4.03,29673414,31206300,4510397000,52.49,52.45,52.82,"11/18/2016",46.50
"WRG.TO",-1.39,59987,163957,63413000,2.01,2.00,2.04,"11/18/2016",2.34
"COF",7.00,2306450,3656610,497702000,81.56,81.39,82.01,"11/18/2016",74.75
"CBSH",2.66,667463,385516,82767000,57.20,57.18,57.22,"11/18/2016",50.75
"PBH.TO",2.07,62864,77975,23953000,66.82,67.18,67.55,"11/18/2016",64.17
"BUSE",1.48,82311,107242,30090000,26.64,26.64,27.03,"11/18/2016",23.38
"RAVN",0.25,138922,169505,35892000,24.60,24.75,24.95,"11/18/2016",22.44
"MGM",0.52,9823478,5649100,476456000,28.03,28.20,28.43,"11/18/2016",26.60
"KMB",5.50,1603769,1772080,356980000,112.36,112.25,113.11,"11/18/2016",117.45
"BIOC",-2.77,170783,195906,5222000,0.85,0.86,0.84,"11/18/2016",1.03
"SBBX",1.0610,1644,5288,3364000,17.4500,17.6500,17.4999,"11/18/2016",16.9534
"NC",3.43,10463,16314,3341000,87.95,88.35,89.60,"11/18/2016",74.64
"SYKE",1.52,219307,203136,38363000,27.80,27.80,27.88,"11/18/2016",27.06
"EDU",1.50,964851,1192160,134513000,49.54,50.31,50.20,"11/18/2016",48.51
"CVCO",3.29,66882,85486,8406000,90.90,90.90,91.25,"11/18/2016",94.34
"ABIO",-1.49,81745,17823,4770000,2.35,2.30,2.35,"11/18/2016",2.46
"VNO",2.12,1186937,885769,171376000,95.47,95.41,95.56,"11/18/2016",94.21
"OGC.TO",0.19,4387056,2444360,608152000,3.75,3.70,3.85,"11/18/2016",3.90
"EXK",-1.14,2338096,2765770,124384000,3.74,3.64,3.76,"11/18/2016",4.40
"DOM",0.36,0,69992,N/A,N/A,N/A,N/A,N/A,0.46
"OI",1.75,1980050,1765420,150265000,18.81,18.77,18.37,"11/18/2016",18.19
"CBG",1.45,1823148,2667830,293456000,28.33,28.32,28.69,"11/18/2016",27.25
"IPL.TO",1.35,566812,746110,335193000,27.19,27.17,27.35,"11/18/2016",27.59
"VMC",2.74,1415767,1397760,132733000,129.88,129.22,128.20,"11/18/2016",115.98
"TCK-B.TO",-0.20,2931970,4482710,466999000,31.45,31.05,30.80,"11/18/2016",26.76
"COS.TO",-0.95,616100,2591220,N/A,N/A,N/A,N/A,"3/23/2016",9.32
"ULBI",0.14,13886,20642,7455000,4.60,4.70,4.65,"11/18/2016",4.21
"ZBB",-0.41,0,201028,N/A,0.75,N/A,0.75,"8/14/2015",0.82
"AOS",1.83,847699,1209000,146190000,47.10,47.08,47.07,"11/18/2016",47.79
"BSTC",1.52,66930,55742,4072000,49.14,50.00,51.72,"11/18/2016",45.20
"GNCA",-1.55,177249,358646,22140000,4.36,4.36,4.13,"11/18/2016",4.04
"DGC.TO",-0.20,1389107,1584900,161505000,17.53,17.47,16.79,"11/18/2016",20.63
"TTEC",1.06,149921,85834,15233000,27.00,27.10,27.25,"11/18/2016",27.77
"FDML",0.14,100036,139731,30229000,9.70,9.66,9.73,"11/18/2016",9.43
"MHLD",1.47,1942590,524440,64773000,16.55,16.50,16.95,"11/18/2016",14.02
"HE",2.27,547522,562037,107242000,29.58,29.58,29.70,"11/18/2016",29.13
"HPQ",1.88,10878170,12541100,1709507000,15.89,15.89,15.87,"11/18/2016",14.95
"MKC",3.62,579638,667812,121807000,91.40,91.30,91.20,"11/18/2016",94.57
"MWV",1.55,0,1492590,N/A,48.30,N/A,48.30,"7/1/2015",49.73
"BRX",0.79,1038697,1918580,301016000,23.87,23.87,23.65,"11/18/2016",25.62
"WWD",2.62,413446,265620,55235000,67.36,67.25,67.27,"11/18/2016",60.76
"AFCB",1.72,100,377,787000,30.00,30.08,30.08,"11/18/2016",28.54
"FSRV",1.53,0,28444,N/A,N/A,N/A,N/A,"4/23/2015",64.90
"GLPI",1.43,933121,1040690,192560000,30.24,30.35,30.22,"11/18/2016",32.03
"ENIP",0.0000,0,6013330,2285180000,0.0001,N/A,0.0001,"11/17/2016",0.0059
"RCHA",-0.0090,4000000,27027300,434377000,0.0001,0.0001,0.0001,"11/18/2016",0.0001
"IMII",-0.15,512,19229,29562000,0.45,0.45,0.45,"11/18/2016",0.12
"APPG",-0.0220,0,4879120,1280819000,0.0001,N/A,0.0001,"11/11/2016",0.0015
"OPBL",-0.004,0,14595,N/A,0.008,N/A,0.008,"11/16/2016",0.010
"CPN.TO",-0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"TAC.V",-0.01,32624,22105,6031000,0.12,0.14,0.11,"11/18/2016",0.12
"MEILW",N/A,0,N/A,N/A,0.038,N/A,0.038,"11/17/2016",N/A
"AHII",-0.521,2,26756,N/A,0.005,N/A,0.005,"6/7/2016",0.000
"STT-PD",4.89,61190,N/A,344449000,26.01,26.12,26.00,"11/18/2016",0.00
"JPM-PE",N/A,155325,74418,N/A,26.07,26.10,26.05,"11/18/2016",26.97
"PSA-PX",N/A,49399,N/A,N/A,23.49,23.40,23.34,"11/18/2016",0.00
"JPM-PA",N/A,218028,N/A,N/A,24.91,24.86,24.70,"11/18/2016",0.00
"COF-PC",N/A,46360,N/A,N/A,25.23,25.29,24.94,"11/18/2016",0.00
"WFC-PP",4.03,69055,N/A,4510397000,24.13,24.15,23.70,"11/18/2016",0.00
"SPRZ",-7.4540,0,238,N/A,0.0001,N/A,0.0001,"11/3/2015",0.0445
"PSA-PY",6.53,19597,N/A,164331000,26.61,26.61,26.43,"11/18/2016",0.00
"HUSI-PF",N/A,0,N/A,N/A,22.68,N/A,22.68,"5/16/2016",0.00
"PVTBP",N/A,12334,3409,N/A,26.77,26.73,26.56,"11/18/2016",26.43
"PSA-PO",N/A,0,N/A,N/A,25,N/A,25,"3/12/2015",0
"HSFC-PB",N/A,0,N/A,N/A,25.85,N/A,25.85,"5/16/2016",0.00
"AES-PC",N/A,10539,N/A,N/A,50.210,50.230,50.213,"11/18/2016",0.000
"HDRAU",N/A,0,N/A,N/A,11.71,N/A,11.71,"11/17/2016",0.00
"SSW-PD",-1.16,14824,16722,45154000,21.55,21.65,21.31,"11/18/2016",23.72
"KIM-PJ",1.49,26891,N/A,409627000,23.85,23.70,23.44,"11/18/2016",0.00
"KRC-PG",2.95,7066,N/A,90962000,25.03,25.25,25.11,"11/18/2016",0.00
"CMO-PE",0.81,12907,N/A,94399000,24.22,24.22,24.26,"11/18/2016",0.00
"MHLDO",N/A,0,17291,N/A,N/A,N/A,N/A,N/A,50.95
"NEE.V",-0.04,4500,140195,86143000,0.38,0.40,0.40,"11/18/2016",0.41
"AGIN",-0.005000,13000,76120,66948000,0.008050,0.008950,0.008491,"11/18/2016",0.013740
"BAC-PZ",N/A,0,N/A,N/A,26.01,N/A,26.01,"7/13/2016",0.00
"DX-PA",-0.0530,3723,N/A,45836000,24.9500,24.8501,25.0192,"11/18/2016",0.0000
"O-PF",1.10,28972,N/A,257836000,25.37,25.27,25.23,"11/18/2016",0.00
"STAR-PI",0.78,1500,N/A,62919000,23.68,23.73,23.46,"11/18/2016",0.00
"NM-PG",-1.25,9542,N/A,78396000,8.90,8.85,8.62,"11/18/2016",0.00
"PSA-PS",6.53,124239,N/A,164331000,25.02,24.95,24.85,"11/18/2016",0.00
"WFC-PN",4.03,90750,N/A,4510397000,24.04,24.12,23.75,"11/18/2016",0.00
"BAC-PW",1.37,186370,N/A,10096154000,25.78,25.78,25.48,"11/18/2016",0.00
"STT-PE",4.89,60037,N/A,344449000,25.71,25.96,25.63,"11/18/2016",0.00
"TOO-PA",N/A,16269,17615,N/A,18.61,18.79,18.62,"11/18/2016",20.18
"GS-PJ",12.46,133561,N/A,368719000,25.08,25.13,24.98,"11/18/2016",0.00
"NEE-PH",N/A,31232,N/A,N/A,24.52,24.52,23.98,"11/18/2016",0.00
"NEE-PJ",N/A,44565,N/A,N/A,23.11,23.10,22.57,"11/18/2016",0.00
"BK-PC",2.95,68131,N/A,1034191000,24.76,24.73,24.45,"11/18/2016",0.00
"FTN.TO",-0.59,333606,72549,N/A,9.12,8.97,9.03,"11/18/2016",8.48
"USB-PO",3.23,94946,N/A,1616357000,24.67,24.59,24.59,"11/18/2016",0.00
"DLBL",N/A,0,2,N/A,79.33,N/A,79.33,"11/4/2016",80.94
"WFC-PO",4.03,94077,N/A,4510397000,24.16,24.16,23.72,"11/18/2016",0.00
"JPM-PD",5.7970,296342,N/A,3559794000,24.7500,24.7800,24.5101,"11/18/2016",0.0000
"WFC-PT",4.03,79229,N/A,4510397000,25.71,25.72,25.34,"11/18/2016",0.00
"CHSP-PA",1.18,1125,N/A,57403000,25.75,25.38,25.73,"11/18/2016",0.00
"AF-PC",0.64,10313,N/A,96189000,25.04,25.22,25.15,"11/18/2016",0.00
"MILL-PD",N/A,0,N/A,N/A,2,N/A,2,"7/30/2015",0
"INN-PB",1.88,0,N/A,85936000,25.69,N/A,25.69,"11/17/2016",0.00
"GJS",N/A,401,2312,N/A,18.0578,18.0400,18.0805,"11/18/2016",18.1106
"NEPH",-0.08,700,24871,16306000,0.30,0.26,0.30,"11/18/2016",0.31
"SLRC",1.77,249889,105389,N/A,20.62,20.67,20.63,"11/18/2016",20.30
"REG-PG",1.07,391,N/A,97497000,25.05,N/A,25.05,"11/17/2016",0.00
"BAC-PD",1.37,165661,N/A,10096154000,24.95,24.95,24.90,"11/18/2016",0.00
"MET-PB",N/A,0,N/A,N/A,25.76,N/A,25.76,"4/29/2015",0.00
"SHO-PD",N/A,0,N/A,N/A,25.02,N/A,25.02,"4/5/2016",0.00
"PNC-PQ",7.19,42050,N/A,445256000,24.48,24.42,24.27,"11/18/2016",0.00
"MH-PA",N/A,4895,11170,N/A,25.98,25.95,26.01,"11/18/2016",26.04
"GPE-PA",152.24,2213,N/A,N/A,27.82,27.80,27.77,"11/18/2016",0.00
"SMACU",N/A,0,N/A,N/A,N/A,N/A,N/A,"10/14/2015",0.00
"HQH",2.58,111841,169618,N/A,23.90,24.05,23.84,"11/18/2016",22.52
"PNR-H.V",-0.01,9000,N/A,N/A,0.01,0.01,0.01,"11/9/2016",0.00
"FRC-PA",N/A,145358,N/A,N/A,25.35,25.35,25.28,"11/18/2016",0.00
"RBS-PP",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"STI-PE",3.61,53222,N/A,494666000,24.93,24.85,24.57,"11/18/2016",0.00
"HTY",N/A,42280,34326,N/A,9.67,9.64,9.71,"11/18/2016",10.42
"AAIT",N/A,0,1494,N/A,30.53,N/A,30.53,"8/21/2015",30.53
"PSB-PV",2.39,35977,N/A,19666000,24.85,24.78,24.75,"11/18/2016",0.00
"NRF-PD",-2.40,18028,N/A,N/A,25.72,25.50,25.44,"11/18/2016",0.00
"BOE",0.15,173116,214118,N/A,11.44,11.45,11.46,"11/18/2016",11.77
"C-PN",N/A,444716,N/A,N/A,25.95,25.87,25.88,"11/18/2016",0.00
"USB-PA",N/A,2749,N/A,N/A,867.50,875.40,875.03,"11/18/2016",0.00
"JACQW",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"IRET-PB",0.25,2500,N/A,119580000,25.56,25.47,25.60,"11/18/2016",0.00
"RSO-PB",0.50,16197,N/A,27252000,21.81,21.84,21.94,"11/18/2016",0.00
"RPRXW",-0.59,0,N/A,N/A,1.17,N/A,1.17,"2/3/2016",0.00
"GTIV",-11,0,220541,N/A,N/A,N/A,N/A,N/A,19
"DGSE",-0.2170,37830,15439,6167000,0.9100,0.9099,0.9091,"11/18/2016",0.8446
"JMF",N/A,80027,173246,N/A,13.34,13.47,13.47,"11/18/2016",12.85
"MTB-P",7.4550,55,N/A,132447000,1054.0625,N/A,1054.0625,"11/4/2016",0.0000
"ECRY",-0.0200,0,10767400,143056000,N/A,N/A,N/A,"12/3/2015",0.0010
"WRI-PF",N/A,0,N/A,N/A,25,N/A,25,"3/13/2015",0
"GDV-PD",N/A,2040,N/A,N/A,26.01,25.78,25.88,"11/18/2016",0.00
"TCB-PC",1.17,3983,N/A,154748000,24.95,24.99,24.66,"11/18/2016",0.00
"PBI-PB",N/A,36776,N/A,N/A,25.50,25.68,25.72,"11/18/2016",0.00
"WRB-PB",N/A,16651,N/A,N/A,24.10,23.96,23.75,"11/18/2016",0.00
"CBB-PB",N/A,8031,N/A,N/A,47.90,48.00,48.42,"11/18/2016",0.00
"PHK",6.08,483038,609412,N/A,8.64,8.63,8.68,"11/18/2016",9.30
"CLACW",N/A,500,N/A,N/A,0.7000,0.6301,0.6324,"11/18/2016",N/A
"GOODP",-0.10,1460,1897,22063000,25.11,25.25,25.25,"11/18/2016",25.44
"DYN-PA",-9.86,4181,N/A,92420000,35.53,34.45,34.84,"11/18/2016",0.00
"RBS-PQ",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"NTX-PC",N/A,0,N/A,N/A,10,N/A,10,"3/13/2015",0
"MBFIP",2.1700,58,3749,73978000,26.9299,N/A,26.9299,"11/17/2016",26.9692
"NMK-PB",N/A,30,N/A,N/A,95.00,94.48,94.50,"11/18/2016",0.00
"FLXN",-2.67,662032,302354,20328000,18.05,18.14,18.21,"11/18/2016",19.48
"SVA",-0.17,48381,53094,21723000,6.07,6.05,6.10,"11/18/2016",6.02
"INTU",3.69,4870535,1431070,244700000,113.80,113.74,115.98,"11/18/2016",108.63
"PNC",7.19,5245777,3020260,445256000,110.60,110.91,111.24,"11/18/2016",95.34
"GCO",4.77,269842,315686,19853000,66.85,66.25,65.05,"11/18/2016",56.47
"IPWR",-1.18,65866,17405,5865000,4.02,4.05,4.27,"11/18/2016",4.89
"ACRE",1.45,173274,161829,27059000,13.28,13.33,13.51,"11/18/2016",12.90
"PEB",0.67,704727,1132430,70764000,27.35,27.39,26.99,"11/18/2016",26.18
"FCCY",1.09,22335,11192,5444000,13.70,13.70,13.70,"11/18/2016",13.54
"BBX",1.91,14002,9212,2600000,21.10,21.10,21.45,"11/18/2016",20.47
"DRD",0.11,287488,476520,36507000,4.39,4.24,4.27,"11/18/2016",4.75
"TTC",2.00,412039,684577,106556000,53.06,53.03,53.13,"11/18/2016",47.82
"LRN",0.20,130140,188226,32077000,13.57,13.62,13.50,"11/18/2016",13.21
"ADHD",-0.80,314693,415700,15624000,2.17,2.23,2.03,"11/18/2016",2.22
"HCG.TO",3.92,196129,249429,60368000,27.14,27.13,26.98,"11/18/2016",26.01
"CKSW",-0.173,0,448576,N/A,N/A,N/A,N/A,"7/10/2015",12.579
"PRIM",0.48,388413,246468,37460000,23.80,23.49,22.88,"11/18/2016",20.69
"ECL",3.60,710299,837861,261877000,114.83,114.65,114.28,"11/18/2016",116.02
"NEOT",-2.58,69058,145191,5181000,1.32,1.25,1.24,"11/18/2016",1.18
"TEP",2.14,212581,236491,42208000,46.36,46.43,46.89,"11/18/2016",46.73
"SSI",-0.16,1804510,407058,21270000,4.78,4.42,4.45,"11/18/2016",5.21
"ZUMZ",0.77,293924,470308,17124000,24.85,24.55,24.55,"11/18/2016",22.32
"PFE",1.00,24156427,23851200,6062558000,31.73,31.95,31.48,"11/18/2016",32.33
"UFCS",2.68,97883,66262,21611000,45.02,44.94,45.71,"11/18/2016",41.35
"RICK",1.08,32287,44872,9157000,12.17,12.10,12.18,"11/18/2016",11.65
"WDAY",-1.79,1301134,1511810,114290000,83.14,83.82,82.75,"11/18/2016",86.64
"AAC",-0.03,202594,299369,8885000,10.44,10.41,10.12,"11/18/2016",14.39
"TMK",4.43,842354,492911,111270000,70.16,69.45,70.06,"11/18/2016",65.07
"CALI",-0.74,32686,15589,2386000,3.30,3.15,3.25,"11/18/2016",3.01
"PRAH",1.29,768649,499771,30718000,54.60,54.72,54.17,"11/18/2016",55.20
"IMN",-6.7870,68597,144103,34319000,0.6381,0.6500,0.6061,"11/18/2016",0.6186
"ETH",1.95,215949,213582,25142000,34.50,34.50,34.35,"11/18/2016",31.05
"WB",0.30,1854456,1826820,24086000,44.76,44.59,44.28,"11/18/2016",49.54
"HNI",2.35,192212,244948,43926000,50.82,50.85,51.71,"11/18/2016",41.32
"GD",9.34,1596944,1374870,293528000,165.63,165.51,166.62,"11/18/2016",154.68
"BXS",1.23,993707,602175,85226000,28.85,28.85,28.75,"11/18/2016",24.16
"ESIO",-0.39,153643,160586,30356000,5.26,5.27,5.24,"11/18/2016",5.24
"CI",7.36,1172966,1195060,255554000,140.00,139.62,138.70,"11/18/2016",126.22
"LEE",0.82,47334,347783,51353000,3.00,2.95,3.00,"11/18/2016",2.96
"DOV",3.12,953094,1485400,152898000,70.14,70.14,70.16,"11/18/2016",69.17
"NYRT",-0.40,1244941,1225740,164198000,9.62,9.64,9.72,"11/18/2016",9.36
"WCP.TO",-0.33,1095114,1624910,360645000,11.05,11.09,10.95,"11/18/2016",11.12
"DD",2.26,1842077,2767120,868185000,69.17,69.02,68.84,"11/18/2016",68.95
"MAA",2.86,401479,760298,75014000,89.69,89.66,89.05,"11/18/2016",91.18
"GORO",0.10,703968,1196150,52342000,4.34,4.05,4.38,"11/18/2016",5.56
"MDR",0.06,2306327,2745070,238902000,6.06,6.06,6.11,"11/18/2016",5.32
"VIMC",0.25,0,238352,N/A,N/A,N/A,N/A,"12/18/2015",13.18
"CELG",2.63,5048365,4390370,773335000,122.08,121.87,121.97,"11/18/2016",106.39
"TLR",-0.377,0,65216,N/A,0.167,N/A,0.167,"2/12/2016",0.157
"NUE",1.59,3053399,3058760,318733000,59.45,59.28,58.84,"11/18/2016",50.30
"NEU",21.17,14386,43249,7308000,410.30,408.99,410.17,"11/18/2016",406.05
"BOFI",1.90,972104,1163160,55674000,22.67,22.79,23.49,"11/18/2016",21.55
"RITT",-0.19,1000,8709,3893000,0.11,0.06,0.06,"11/18/2016",0.07
"VCYT",-1.26,142112,104825,14206000,7.43,7.40,7.69,"11/18/2016",7.43
"BNCL",0.30,189826,318040,67417000,16.40,16.45,16.65,"11/18/2016",14.99
"EVHC",0.64,1512683,2373720,163321000,22.76,22.77,22.46,"11/18/2016",21.39
"MDCA",-1.62,1915458,1308540,49483000,6.40,6.60,6.55,"11/18/2016",8.42
"AVT",3.38,651828,1000170,126612000,45.08,45.00,45.14,"11/18/2016",42.25
"AMTD",1.58,2669520,2833550,240450000,39.21,39.38,39.61,"11/18/2016",35.71
"HAL",-6.57,6662999,8172420,862178000,48.60,48.86,49.31,"11/18/2016",47.16
"MM",-1,0,1537690,N/A,N/A,N/A,N/A,N/A,2
"PBH",1.29,344403,348277,52723000,50.33,50.28,49.12,"11/18/2016",47.70
"QADA",0.24,28076,39260,10979000,25.05,25.10,25.30,"11/18/2016",23.59
"DYAX",-0.21,0,3617440,N/A,N/A,N/A,N/A,"1/21/2016",37.73
"NKE",2.22,7461602,9720560,1332230000,51.59,51.39,51.10,"11/18/2016",51.31
"WHR",11.44,683514,964212,74673000,163.27,163.71,161.05,"11/18/2016",159.74
"CAVM",-0.47,673971,1084350,60033000,55.76,55.93,55.36,"11/18/2016",55.39
"LYTS",0.25,70906,124761,24749000,9.60,9.65,9.70,"11/18/2016",9.87
"DK",-3.70,804093,930262,50948000,19.37,19.52,19.04,"11/18/2016",17.05
"SBH",1.50,1986365,2423240,145156000,26.86,26.46,26.22,"11/18/2016",26.05
"CONN",-0.71,360330,862583,18867000,11.00,11.10,10.75,"11/18/2016",9.78
"RLH",-0.43,59034,42394,16625000,8.95,8.95,9.30,"11/18/2016",8.48
"WLFC",2.15,23305,28977,3239000,26.80,26.70,26.28,"11/18/2016",26.07
"PFX",-43.93,0,N/A,N/A,18.92,N/A,18.92,"6/24/2016",18.92
"TNC",2.48,73568,69931,16091000,72.90,72.90,72.85,"11/18/2016",64.56
"AU.V",-0.03,11000,60464,40850000,0.35,0.35,0.33,"11/18/2016",0.40
"SWX",3.20,360552,222312,46910000,72.10,72.10,72.86,"11/18/2016",69.61
"SSY",-1.49,11045,104338,6272000,1.18,1.20,1.20,"11/18/2016",1.19
"Q",3.25,1866465,1295400,88346000,79.48,79.55,79.88,"11/18/2016",76.10
"STRI",-0.63,33309,27020,7621000,0.19,0.19,0.20,"11/18/2016",0.22
"VVI",2.24,275934,87977,17992000,43.65,43.80,44.75,"11/18/2016",38.29
"AMSWA",0.32,68070,60989,23920000,10.52,10.49,10.82,"11/18/2016",10.62
"SSNC",0.42,812418,994272,145559000,32.61,32.70,32.62,"11/18/2016",32.07
"KTCC",0.6710,11717,23459,9992000,7.6300,7.6900,7.5999,"11/18/2016",7.6554
"GSR.V",-0.055,85000,462949,126019000,0.125,0.135,0.125,"11/18/2016",0.181
"AXTI",0.06,87249,313891,30104000,5.05,5.05,5.10,"11/18/2016",5.34
"ABCW",14.56,0,N/A,N/A,N/A,N/A,N/A,N/A,47.86
"SINA",1.24,915197,1304600,47564000,67.85,68.02,68.20,"11/18/2016",73.83
"HOLX",1.16,1916246,2454570,266220000,38.58,38.52,38.37,"11/18/2016",37.94
"ABCO",-1.22,497211,301331,37384000,35.70,35.85,35.95,"11/18/2016",39.82
"ALXA",-1.209,0,N/A,N/A,0.935,N/A,0.935,"6/20/2016",0.940
"MEIL",-0.2360,200,5600,12163000,0.0800,0.1383,0.1383,"11/18/2016",0.1361
"PMFG",-0.40,0,101692,N/A,N/A,N/A,N/A,"9/3/2015",6.31
"SXL",0.28,1763435,1661810,235689000,26.88,26.93,26.19,"11/18/2016",26.70
"ATRC",-1.14,170317,264761,27670000,19.31,19.40,19.99,"11/18/2016",17.43
"OIBR",-12.99,0,225508,N/A,0.17,N/A,0.17,"6/21/2016",0.25
